Latitude,Longitude,Altitude
49.09933090209961,12.180963310463085,460.1476135253906
49.09931945800781,12.180965273544206,458.7574157714844
49.09934616088867,12.180962529752431,460.5223388671875
49.099342346191406,12.180962144476267,460.8772277832031
49.099342346191406,12.180962144476267,460.8772277832031
49.09933090209961,12.180963102165073,460.1587829589844
49.099334716796875,12.180955051677973,465.06121826171875
49.09932327270508,12.180964397596822,459.2145080566406
49.09932327270508,12.180964397596822,459.2145080566406
49.09938049316406,12.180921331634233,490.2813720703125
49.099327087402344,12.18096351051196,459.6748352050781
49.099342346191406,12.180961595887544,460.9654846191406
49.09931564331055,12.180965674234692,458.30743408203125
49.09933853149414,12.180961860753856,460.8240661621094
49.099334716796875,12.18096271930896,460.1836242675781
49.099334716796875,12.18096233576842,460.4332275390625
49.099327087402344,12.180963937380923,459.3673400878906
49.099342346191406,12.180961519225283,460.93255615234375
49.09934616088867,12.180962180767217,460.29461669921875
49.09931945800781,12.180964645702883,458.6575927734375
49.09933853149414,12.18096157016426,460.7763671875
49.099342346191406,12.180963005074824,459.61236572265625
49.099334716796875,12.180961828765946,460.48712158203125
49.099327087402344,12.18096308404252,459.5687255859375
49.09934616088867,12.180961592986103,460.44415283203125
49.099334716796875,12.18096188996149,460.3450622558594
49.09933090209961,12.180962381791975,459.9762878417969
49.099342346191406,12.180961198272064,460.7547607421875
49.099327087402344,12.180963020842821,459.5000305175781
49.099327087402344,12.180963161094478,459.3119201660156
49.09932327270508,12.180963787367189,458.80078125
49.099334716796875,12.180961496577005,460.4383544921875
49.099342346191406,12.180961033040493,460.6796569824219
49.09933090209961,12.180962206657515,459.91363525390625
49.09933090209961,12.180962206657515,459.91363525390625
49.099327087402344,12.18096254751476,459.6392822265625
49.09933090209961,12.180962369799783,459.65576171875
49.09933090209961,12.180962242981213,459.7508544921875
49.099334716796875,12.180961213542295,460.39892578125
49.099334716796875,12.180961213542295,460.39892578125
49.09933090209961,12.180961825612346,459.907470703125
49.099327087402344,12.180962529762256,459.3358459472656
49.09933090209961,12.180961521671533,460.07562255859375
49.09933853149414,12.18096054466161,460.8000183105469
49.099327087402344,12.180962418734605,459.3523864746094
49.099334716796875,12.18096079286264,460.5340576171875
49.099342346191406,12.180960735266064,460.4142761230469
49.09932327270508,12.180962919010712,458.8271484375
49.09933853149414,12.18095995636308,461.0267028808594
49.099327087402344,12.180961812667197,459.5593566894531
49.09933090209961,12.180961309578068,459.930908203125
49.0993537902832,12.180947055899106,472.3660888671875
49.09933853149414,12.180959913437455,460.7708435058594
49.09933853149414,12.180959913437455,460.7708435058594
49.09934616088867,12.180959786104747,460.63824462890625
49.09933853149414,12.180959569908001,460.90594482421875
49.09931945800781,12.18096257182007,458.603515625
49.09938430786133,12.180920754964395,491.82958984375
49.09934616088867,12.180959854409807,460.4632568359375
49.099327087402344,12.180961530765558,459.1556091308594
49.09933090209961,12.180960450302516,459.9815673828125
49.099334716796875,12.180959831578141,460.44635009765625
49.09933853149414,12.18095931158467,460.76611328125
49.09933853149414,12.180959316523017,460.7272033691406
49.099342346191406,12.180961747810468,460.03265380859375
49.09932327270508,12.180961251080932,459.01702880859375
49.09932327270508,12.18096174683786,458.6235046386719
49.099334716796875,12.180959288045656,460.4045715332031
49.099334716796875,12.180959288045656,460.4045715332031
49.099334716796875,12.180959288045656,460.4045715332031
49.099334716796875,12.180959490576805,460.24359130859375
49.09933853149414,12.180958766994438,460.7466735839844
49.099327087402344,12.180960198869293,459.61053466796875
49.099327087402344,12.180960484350253,459.29095458984375
49.09932327270508,12.180960751738134,459.0629577636719
49.09932327270508,12.18096070072711,459.0633544921875
49.09934616088867,12.18095873826492,460.4656066894531
49.099334716796875,12.18095880635712,460.56439208984375
49.099342346191406,12.180958469855312,460.7547302246094
49.099342346191406,12.180958469855312,460.7547302246094
49.09934616088867,12.180958619214094,460.5013122558594
49.09933853149414,12.180958443814376,460.7760925292969
49.099327087402344,12.180960043429272,459.4295654296875
49.099342346191406,12.180958457981012,460.55120849609375
49.099334716796875,12.180958284477384,460.6923828125
49.099327087402344,12.180959691742377,459.6083679199219
49.099342346191406,12.18095828784057,460.58319091796875
49.099327087402344,12.180959967428514,459.3007507324219
49.09931945800781,12.180960752510979,458.6182861328125
49.09933853149414,12.180958118852843,460.6780090332031
49.09931945800781,12.180960642311844,458.6894836425781
49.09934997558594,12.180958187727713,460.407958984375
49.09929275512695,12.18098630541474,440.73992919921875
49.09932327270508,12.180959963901591,459.0902404785156
49.099327087402344,12.180959368870145,459.5652160644531
49.09933853149414,12.180957928778902,460.6930236816406
49.09932327270508,12.18095992578332,459.08441162109375
49.099334716796875,12.180958410015522,460.31317138671875
49.09934616088867,12.18094671715572,468.2760925292969
49.09932327270508,12.180959988730864,458.9224853515625
49.099342346191406,12.180948418113148,468.11712646484375
49.099342346191406,12.180948418113148,468.11712646484375
49.099327087402344,12.180959211956479,459.52618408203125
49.0993537902832,12.180948799642982,467.615966796875
49.099334716796875,12.180958038152797,460.3515930175781
49.099342346191406,12.18095754897487,460.6568908691406
49.099342346191406,12.180957563351091,460.51885986328125
49.09932327270508,12.180959725845785,458.7251892089844
49.099327087402344,12.18095865586527,459.47039794921875
49.099327087402344,12.180958346887866,459.4898986816406
49.099327087402344,12.180958346887866,459.4898986816406
49.099327087402344,12.180958429952295,459.38330078125
49.09933853149414,12.18095671011257,460.66845703125
49.099342346191406,12.180956823537349,460.419189453125
49.099327087402344,12.18095810696217,459.2590637207031
49.099342346191406,12.180949054521257,465.22027587890625
49.099342346191406,12.180955021189906,460.80096435546875
49.099342346191406,12.18095612244607,460.61474609375
49.099342346191406,12.18095612244607,460.61474609375
49.099334716796875,12.180956776906324,459.96136474609375
49.099342346191406,12.18095593417325,460.4719543457031
49.099327087402344,12.180957428655073,459.270263671875
49.09934616088867,12.180955981817814,460.2711181640625
49.099327087402344,12.180957061313162,459.2117004394531
49.09934616088867,12.180956060476044,459.77935791015625
49.09933853149414,12.18095592057806,460.03863525390625
49.09933090209961,12.180956588921683,459.4454345703125
49.09932327270508,12.180957181416824,458.82135009765625
49.099334716796875,12.180956103178987,459.72418212890625
49.09931945800781,12.180957437896462,458.43231201171875
49.09932327270508,12.180957224756709,458.4832458496094
49.09934616088867,12.180954806416045,460.5465393066406
49.099327087402344,12.180956488857948,458.84716796875
49.09931945800781,12.180956437417931,458.3734436035156
49.09933090209961,12.180955473891855,459.1171569824219
49.09933853149414,12.180954580331145,459.8489074707031
49.09933853149414,12.180954730716564,459.5660095214844
49.099334716796875,12.180954768674372,459.36981201171875
49.099327087402344,12.180955202975415,458.88671875
49.099334716796875,12.1809547016039,459.3596496582031
49.0993537902832,12.180939382726395,474.6265869140625
49.09933853149414,12.18095421860382,459.6231689453125
49.09932327270508,12.180955665431254,458.27203369140625
49.09932327270508,12.180956903726532,458.07659912109375
49.09933090209961,12.180954705086613,458.97857666015625
49.09932327270508,12.180955237347353,458.317138671875
49.099334716796875,12.18095407278506,459.134521484375
49.09931945800781,12.180955182467196,458.0508117675781
49.099327087402344,12.18095466531786,458.3294677734375
49.099342346191406,12.180953284324675,459.58953857421875
49.09933853149414,12.180953310506425,459.40179443359375
49.09932327270508,12.180954900997824,457.8310852050781
49.09933853149414,12.180953395141103,459.1549987792969
49.099334716796875,12.180953653130405,458.9084167480469
49.09933853149414,12.180953417360387,459.063232421875
49.09933853149414,12.180953417360387,459.063232421875
49.09932327270508,12.18095408499011,458.1015625
49.09933090209961,12.180953358028184,458.7060241699219
49.09933090209961,12.180953387730307,458.42034912109375
49.099334716796875,12.180953123342112,458.6674499511719
49.09933853149414,12.18095277437491,458.9820861816406
49.099334716796875,12.18095288985133,458.6449890136719
49.099334716796875,12.180952861529521,458.6923522949219
49.099334716796875,12.180952878831745,458.6207580566406
49.09932327270508,12.180953365296526,457.8373718261719
49.09933853149414,12.180953432352263,457.1087341308594
49.099334716796875,12.180951990487735,458.38433837890625
49.099327087402344,12.180952332743306,457.8238525390625
49.09935760498047,12.180938363092125,474.6627502441406
49.099403381347656,12.1809210921187,502.53118896484375
49.099327087402344,12.180951956218951,457.6546325683594
49.09931945800781,12.180931829600656,457.6920166015625
49.09932327270508,12.18093167229279,458.59259033203125
49.099327087402344,12.18093162825845,458.8402099609375
49.09933090209961,12.180931558737738,459.0280456542969
49.099327087402344,12.180931513989396,458.9199523925781
49.09931945800781,12.180931453663712,457.8438720703125
49.09931564331055,12.180931393330866,457.39617919921875
49.099327087402344,12.18093103618248,458.8890380859375
49.099327087402344,12.180930952325252,458.80718994140625
49.09933090209961,12.180930833721943,459.3497314453125
49.09932327270508,12.180930709153136,458.42950439453125
49.099361419677734,12.18093052585576,478.0696716308594
49.09931564331055,12.18093067510233,457.5608825683594
49.09933090209961,12.180930638865462,459.58203125
49.09933090209961,12.180930638865462,459.58203125
49.09932327270508,12.180930534349786,458.4833068847656
49.09933090209961,12.180930331221171,459.59814453125
49.09931564331055,12.180930299773982,457.3283386230469
49.09932327270508,12.180930145605222,458.483642578125
49.09931564331055,12.180930214051493,457.576904296875
49.09933090209961,12.18093012236778,459.3208312988281
49.09933090209961,12.180930038008105,459.6440734863281
49.09931945800781,12.180929901160182,457.91943359375
49.099327087402344,12.180929637114916,458.7375793457031
49.099334716796875,12.180929570207951,459.5050964355469
49.09931564331055,12.180929348805659,457.43804931640625
49.099327087402344,12.180929400360906,458.8070373535156
49.09932327270508,12.180929258963694,458.32568359375
49.099334716796875,12.180929235018098,459.5409240722656
49.09931182861328,12.180931274982681,450.33453369140625
49.09931564331055,12.180929112222936,457.5315856933594
49.09933090209961,12.180929176549666,459.4866638183594
49.09931564331055,12.180929123374126,457.6566162109375
49.09933090209961,12.180929149285094,459.42138671875
49.099327087402344,12.180928976869916,458.9731140136719
49.099327087402344,12.180928840525054,458.7041015625
49.099327087402344,12.180928840525054,458.7041015625
49.09928894042969,12.180926859282696,443.3328857421875
49.09933853149414,12.180927710351481,459.78533935546875
49.09931564331055,12.180928485182395,457.33599853515625
49.099327087402344,12.180928596436413,458.8156433105469
49.09933090209961,12.18092857663626,459.7093811035156
49.09932327270508,12.180928388291498,458.2400207519531
49.09932327270508,12.180928388291498,458.2400207519531
49.09932327270508,12.18092837082707,458.2651062011719
49.09932327270508,12.180928290219127,458.2796325683594
49.099334716796875,12.180928313841648,459.54925537109375
49.099334716796875,12.180928313841648,459.54925537109375
49.09931564331055,12.180928104895438,457.3451232910156
49.09931564331055,12.180928063724267,457.5168762207031
49.09931564331055,12.180928063724267,457.5168762207031
49.09931945800781,12.180928063668391,457.4989929199219
49.099327087402344,12.18092810523581,458.6512145996094
49.09933090209961,12.180928056593464,459.4384765625
49.099327087402344,12.180927874195369,458.7285461425781
49.09931945800781,12.18092766074083,457.8332214355469
49.099327087402344,12.180927339385223,458.6324157714844
49.09933090209961,12.18092741865338,459.5025939941406
49.09931945800781,12.180927177594409,457.8902893066406
49.09932327270508,12.18092720619662,458.4048767089844
49.099327087402344,12.180927167054167,458.9049987792969
49.09931945800781,12.180926997598764,458.01531982421875
49.09931945800781,12.180926997598764,458.01531982421875
49.099334716796875,12.180926936254219,459.20654296875
49.09931564331055,12.180926461007964,457.466064453125
49.09931564331055,12.180926461007964,457.466064453125
49.09931564331055,12.180926461007964,457.466064453125
49.09931564331055,12.180926466655706,457.4955139160156
49.099334716796875,12.180926627726686,459.49951171875
49.09931945800781,12.180926358137754,457.7763366699219
49.09931945800781,12.180926358137754,457.7763366699219
49.09933853149414,12.180926289224406,459.4960632324219
49.09931564331055,12.180926015833881,457.4329833984375
49.09931564331055,12.180926015833881,457.4329833984375
49.09932327270508,12.180926032222445,458.07269287109375
49.09933090209961,12.18092621384094,459.1483154296875
49.099327087402344,12.180926168932853,459.0564270019531
49.099327087402344,12.180926042680408,458.7010192871094
49.09933090209961,12.180926035909012,459.3966979980469
49.099334716796875,12.18092586514186,459.58697509765625
49.09931564331055,12.180925406552701,457.4960021972656
49.09932327270508,12.180925604527832,458.6014709472656
49.09931945800781,12.180925411321578,457.81719970703125
49.09931945800781,12.180925411321578,457.81719970703125
49.099334716796875,12.180925574516245,459.32611083984375
49.09932327270508,12.180925414437517,458.21539306640625
49.09933853149414,12.180925389673332,459.3663330078125
49.099327087402344,12.180925383677236,458.9057312011719
49.09932327270508,12.180925296096497,458.0455322265625
49.09932327270508,12.180925296096497,458.0455322265625
49.09931564331055,12.180924986372037,457.3735046386719
49.099327087402344,12.180925044374685,458.5462951660156
49.099327087402344,12.180925044374685,458.5462951660156
49.09932327270508,12.180924802843125,458.44403076171875
49.099334716796875,12.180924902046417,459.37457275390625
49.09933090209961,12.180924948344233,459.48297119140625
49.09932327270508,12.180924565785714,458.6343688964844
49.09931945800781,12.180924357781613,457.7897644042969
49.09931945800781,12.180924344514718,457.8080139160156
49.099327087402344,12.180924592958899,458.85162353515625
49.099327087402344,12.180924507647164,458.9150695800781
49.09931945800781,12.180924211892854,457.74578857421875
49.099327087402344,12.180924483064727,458.9754943847656
49.09931945800781,12.180924101585653,457.6536560058594
49.09933853149414,12.180923973196423,458.6092834472656
49.09931564331055,12.18092393338428,457.6440124511719
49.09933090209961,12.180924201597811,459.2769470214844
